time,x,y,v_x,v_y
1771200.0,25467744993.315224,150630867585.6158,-29291.76360549547,5552.620774071241
1814400.0,20398483842.2542,151544142100.31088,-29446.430410952573,4583.047648973868
1857600.0,15304068510.722538,152289729718.66632,-29568.135072200268,3610.640270618889
1900800.0,10190193935.038776,152867196295.4714,-29656.90441764057,2636.5635992056295
1944000.0,5062548322.934576,153276308676.06406,-29712.80906297187,1661.9756869441312
1987200.0,-73194387.22255707,153517033415.58005,-29735.962858005056,688.0258591974731
2030400.0,-5211381967.445979,153589535185.73175,-29726.52224651052,-284.1470652046801
2073600.0,-10346391226.494377,153494174876.11877,-29684.68554201509,-1253.4165096127967
2116800.0,-15472635207.21181,153231507397.90347,-29610.692122780078,-2218.6698265378855
2160000.0,-20584570241.04351,152802279198.47137,-29504.821549481454,-3178.8099316029375
2203200.0,-25676702846.548935,152207425496.4364,-29367.392609379374,-4132.756880386481
2246400.0,-30743596459.399635,151448067247.0421,-29198.762291004812,-5079.449384380507
2289600.0,-35779877982.05609,150525507848.6478,-28999.324693605613,-6017.84626260123
2332800.0,-40780244142.059715,149441229601.57037,-28769.509875781172,-6946.927825719811
2376000.0,-45739467648.64946,148196889931.07935,-28509.782647893968,-7865.697189918857
2419200.0,-50652403138.21187,146794317386.80698,-28220.641312976797,-8773.181518026446
2462400.0,-55513992899.893745,145235507431.24356,-27902.61636095661,-9668.433185830327
2505600.0,-60319272373.54361,143522618030.3328,-27556.269121089623,-10550.530871827954
2548800.0,-65063375412.99611,141657965059.46634,-27182.190377547602,-11418.580569021027
2592000.0,-69741539308.56845,139644017538.4012,-26780.99895311357,-12271.71651771349
2635200.0,-74349109563.49423,137483392708.7861,-26353.340265936014,-13109.102058617538
2678400.0,-78881544419.87424,135178850968.08751,-25899.884864256284,-13929.930405910698
2721600.0,-83334419130.56967,132733290673.75217,-25421.326943964283,-14733.425340216583
2764800.0,-87703429974.29951,130149742831.43098,-24918.382853754993,-15518.841821800655
2808000.0,-91984398012.0224,127431365681.02605,-24391.789592553447,-16285.466524578407
2851200.0,-96173272583.48526,124581439194.20366,-23842.303303750734,-17032.618291825474
2894400.0,-100266134543.5983,121603359496.85019,-23270.697770649473,-17759.648514755805
2937600.0,-104259199239.04913,118500633229.73293,-22677.762917356336,-18465.94143539411
2980800.0,-108148819226.29219,115276871860.37042,-22064.303319182734,-19150.914375411234
3024000.0,-111931486732.74289,111935785958.81715,-21431.136726424927,-19814.017892815533
3067200.0,-115603835863.66515,108481179449.73082,-20779.092605193488,-20454.735868598284
3110400.0,-119162644557.8651,104916943852.7184,-20109.010698750535,-21072.5855256173
3153600.0,-122604836295.89096,101247052522.55475,-19421.739612593974,-21667.117382169254
3196800.0,-125927481564.9883,97475554900.43678,-18718.135426302244,-22237.915142847647
3240000.0,-129127799085.56943,93606570786.98135,-17999.06033492306,-22784.59552941067
3283200.0,-132203156804.42575,89644284647.19872,-17265.381322456546,-23306.808054490677
3326400.0,-135151072660.34116,85592939957.18004,-16517.968869748947,-23804.23474106562
3369600.0,-137969215128.15417,81456833601.72908,-15757.69569887897,-24276.58979068295
3412800.0,-140655403547.6646,77240310331.64894,-14985.435555886432,-24723.61920347852
3456000.0,-143207608244.08942,72947757288.867,-14202.062033463384,-25145.100353067777
3499200.0,-145623950447.0418,68583598607.04874,-13408.447435002554,-25540.841519405018
3542400.0,-147902702015.23764,64152290094.81558,-12605.46168117789,-25910.681382708877
3585600.0,-150042284974.32648,59658314008.14727,-11793.97126001814,-26254.488481540313
3628800.0,-152041270875.40033,55106173918.01693,-10974.838221227768,-26572.16063809327
3672000.0,-153898379981.8546,50500389678.78009,-10148.919215310694,-26863.624353719508
3715200.0,-155612480292.361,45845492502.31891,-9317.06457786214,-27128.834177658486
3758400.0,-157182586407.76898,41146020142.43264,-8480.11745921284,-27367.772051881864
3801600.0,-158607858249.7738,36406512193.46551,-7638.912999438307,-27580.446634891072
3844800.0,-159887599639.1844,31631505506.676907,-6794.277548584373,-27766.89260722654
3888000.0,-161021256741.5919,26825529727.385765,-5947.027931808789,-27927.169961359665
3931200.0,-162008416388.17984,21993102955.464226,-5097.970758997788,-28061.363278544377
3974400.0,-162848804279.33536,17138727531.314968,-4247.9017782859055,-28169.58099510502
4017600.0,-163542283078.61554,12266885949.043585,-3397.6052727873584,-28251.95466053257
4060800.0,-164088850404.49866,7382036898.132714,-2547.853499737639,-28308.638189652404
4104000.0,-164488636727.20703,2488611434.5388083,-1699.4061711446243,-28339.807111014932
4147200.0,-164741903177.72678,-2408990718.2338705,-853.0099749592722,-28345.657813546506
4190400.0,-164849039275.9771,-7306404737.873999,-9.398135696597024,-28326.406793382164
4233600.0,-164810560584.89114,-12199304141.937178,830.7099866321684,-28282.28990268563
4276800.0,-164627106296.97272,-17083404096.878025,1666.6092604758287,-28213.561602145324
4320000.0,-164299436759.6822,-21954464598.15157,2497.609110839108,-28120.494218719163
4363200.0,-163828430945.78644,-26808293522.361385,3323.0338128124326,-28003.377210085844
4406400.0,-163215083874.58353,-31640749552.678368,4142.222751864837,-27862.516437147
4449600.0,-162460503989.68005,-36447744978.98108,4954.53065225643,-27698.23344581285
4492800.0,-161565910498.76514,-41225248374.37628,5759.327774946847,-27510.86475919524
4536000.0,-160532630680.58618,-45969287149.94741,6556.000086389227,-27300.76118122514
4579200.0,-159362097164.0899,-50675949989.7497,7343.949399605997,-27068.287112608894
4622400.0,-158055845184.45267,-55341389168.22354,8122.593488943576,-26813.819879937073
4665600.0,-156615509820.4813,-59961822752.33391,8891.366179898429,-26537.74907866367
4708800.0,-155042823217.6263,-64533536690.86327,9649.717415397148,-26240.47593058039
4752000.0,-153339611800.61102,-69052886793.38893,10397.113299898934,-25922.412656322143
4795200.0,-151507793479.44363,-73516300601.56435,11133.036122670208,-25583.98186335483
4838400.0,-149549374852.34848,-77920279155.39822,11856.984361558847,-25225.615949815696
4881600.0,-147466448408.92395,-82261398657.28511,12568.472668569668,-24847.7565244998
4924800.0,-145261189736.60977,-86536312036.58885,13267.031838514076,-24450.853843213532
4968000.0,-142935854733.3305,-90741750417.61479,13952.208761975287,-24035.366261647516
5011200.0,-140492776828.96622,-94874524493.83011,14623.566363796814,-23601.75970485693
5054400.0,-137934364218.0968,-98931525811.20369,15280.683528266038,-23150.5071533767
5097600.0,-135263097106.26381,-102909727963.53923,15923.155012127343,-22682.08814594279
5140800.0,-132481524971.80093,-106806187702.6676,16550.591346520232,-22196.98829873806
5184000.0,-129592263845.0956,-110618045966.34802,17162.618728897967,-21695.69884103251
5227200.0,-126597993606.96495,-114342528826.70316,17758.878905941252,-21178.716167042785
5270400.0,-123501455307.65495,-117976948361.9806,18339.029048439897,-20646.541403794
5313600.0,-120305448507.80621,-121518703454.39423,18902.741619073397,-20099.67999472921
5356800.0,-117012828642.57071,-124965280516.75305,19449.704233978973,-19538.641298776987
5400000.0,-113626504409.9122,-128314254150.5336,19979.61951895329,-18963.93820455602
5443200.0,-110149435183.97896,-131563287737.99525,20492.204961091684,-18376.086759367183
5486400.0,-106584628454.30072,-134710133970.8758,20987.19275662666,-17775.60581259793
5529600.0,-102935137291.43155,-137752635318.13904,21464.32965568563,-17163.016673141115
5572800.0,-99204057839.5388,-140688724435.17642,21923.376804646545,-16538.842780410054
5616000.0,-95394526836.32205,-143516424516.79144,22364.10958672937,-15903.609388513976
5659200.0,-91509719160.53806,-146233849596.21912,22786.317461421142,-15257.84326314281
5702400.0,-87552845407.30685,-148839204792.35556,23189.80380329306,-14602.072390696878
5745600.0,-83527149491.27817,-151330786507.28998,23574.385740729384,-13936.825699186265
5788800.0,-79435906277.6507,-153706982576.1504,23939.893995050155,-13262.632790415419
5832000.0,-75282419240.95435,-155966272371.19006,24286.172720472812,-12580.023682961335
5875200.0,-71070018151.43095,-158107226861.95523,24613.079345321872,-11889.52856544816
5918400.0,-66802056788.77931,-160128508633.2901,24920.484414860653,-11191.677559617114
5961600.0,-62481910682.968094,-162028871862.848,25208.27143608499,-10487.000492688194
6004800.0,-58112974881.76252,-163807162259.68927,25476.336724785804,-9776.026678509092
6048000.0,-53698661744.55944,-165462316965.46136,25724.589255155053,-9059.28470698698
6091200.0,-49242398762.0795,-166993364419.5675,25952.950512178504,-8337.302241300322
6134400.0,-44747626401.4243,-168399424189.64517,26161.354347028493,-7610.6058223903265
6177600.0,-40217795975.971306,-169679706768.58783,26349.746835640603,-6879.720680235377
6220800.0,-35656367539.54853,-170833513339.25946,26518.086140629646,-6145.170551416178
6264000.0,-31066807804.305744,-171860235507.9647,26666.342376673274,-5407.477502484868
6307200.0,-26452588081.677864,-172759355007.65497,26794.49747946456,-4667.161758657586
6350400.0,-21817182245.820038,-173530443371.76813,26902.545078309744,-3924.741537356924
6393600.0,-17164064718.881882,-174173161579.51678,26990.490372422188,-3180.73288613848
6436800.0,-12496708477.48061,-174687259673.36142,27058.35001093988,-2435.6495245440174
6480000.0,-7818583079.72938,-175072576349.32538,27106.15197667069,-1690.0026894327725
6523200.0,-3133152712.1772356,-175329038520.73138,27133.93547354712,-944.3009833519542
6566400.0,1556125743.9785333,-175456660855.8645,27141.75081775098,-199.05022551758105
6609600.0,6245804628.039092,-175455545289.9926,27129.659332447405,545.246695012607
6652800.0,10932447396.929832,-175325880512.10324,27097.733246047675,1288.0899643813677
6696000.0,15612630504.91038,-175067941426.64713,27046.055593900823,2028.9829875849746
6739200.0,20282945266.45581,-174682088590.50885,26974.720123295345,2767.4325311207394
6782400.0,24939999702.874676,-174168767625.36176,26883.83120163429,3502.9488650003636
6825600.0,29580420373.20504,-173528508605.49872,26773.503727629453,4235.045904487642
6868800.0,34200854189.902092,-172761925421.17007,26643.863045343765,4963.241351905836
6912000.0,38797970219.80084,-171869715117.40073,26495.044860894584,5687.056838846466
6955200.0,43368461470.80402,-170852657208.20206,26327.195161615087,6406.018069097246
6998400.0,47909046664.70981,-169711612966.0392,26140.470137455846,7119.654962592567
7041600.0,52416471996.55533,-168447524686.3634,25935.036104394265,7827.501800675154
7084800.0,56887512880.81152,-167061414926.9701,25711.06942960551,8529.097372942346
7128000.0,61318975684.72119,-165554385721.8958,25468.756458135405,9223.985125934976
7171200.0,65707699449.0271,-163927617769.52423,25208.293440802743,9911.713313910837
7214400.0,70050557596.28893,-162182369594.53012,24929.886463046405,10591.835151928412
7257600.0,74344459626.93845,-160319976683.2518,24633.751374420932,11263.90897144981
7300800.0,78586352803.1703,-158341850592.04788,24320.113718433036,11927.49837865469
7344000.0,82773223820.71222,-156249478028.16068,23989.208662401168,12582.17241563939
7387200.0,86902100468.46312,-154044419902.5811,23641.280927010197,13227.505724657458
7430400.0,90970053275.93037,-151728310354.38153,23276.58471522403,13863.07871553947
7473600.0,94974197148.33888,-149302855745.96277,22895.38364021031,14488.47773641099
7516800.0,98911692989.22455,-146769833628.63907,22497.950651923253,15103.29524780844
7560000.0,102779749310.26279,-144131091677.9711,22084.567961983474,15707.130000272746
7603200.0,106575623828.02057,-141388546598.242,21655.526966486876,16299.587215480653
7646400.0,110296625047.25632,-138544182995.46393,21211.128166368893,16880.278770952827
7689600.0,113940113830.32718,-135600052218.29543,20751.681084945136,17448.823388357014
7732800.0,117503504952.19733,-132558271166.24852,20277.50418224528,18004.846825402907
7776000.0,120984268640.47499,-129421021064.56635,19788.924765753494,18547.98207130373
7819200.0,124379932099.83876,-126190546205.1563,19286.278897166027,19077.86954575708
7862400.0,127688081020.1458,-122869152652.9743,18769.911294775095,19594.15730137511
7905600.0,130906361067.44832,-119459206917.26833,18240.175231087225,20096.501229470938
7948800.0,134032479357.07521,-115963134587.10614,17697.4324252847,20584.565269085095
7992000.0,137064205907.86998,-112383418930.63455,17142.052930139933,21058.021619111885
8035200.0,139999375076.60733,-108722599457.5416,16574.41501299516,21516.550953361762
8078400.0,142835886971.5448,-104983270444.22319,15994.905030423242,21959.84263837162
8121600.0,145571708843.99924,-101168079421.18967,15403.917296190217,22387.59495375047
8164800.0,148204876456.77322,-97279725622.28474,14801.853942146197,22799.515314823457
8208000.0,150733495428.19113,-93320958395.3323,14189.124771678453,23195.320497312536
8251200.0,153155742550.44318,-89294575573.87254,13566.147105369017,23574.736863767353
8294400.0,155469867080.8737,-85203421809.69952,12933.345618509144,23937.500591435255
8337600.0,157674192004.78964,-81050386865.96742,12291.152170134203,24283.357901234718
8380800.0,159767115268.30933,-76838403870.69167,11640.005623255345,24612.065287471953
8424000.0,161747110979.71497,-72570447530.53473,10980.35165597849,24923.389747916255
8467200.0,163612730577.72012,-68249532304.83399,10312.642563216828,25217.109013825702
8510400.0,165362603965.01343,-63878710539.90042,9637.337048720288,25493.011779491197
8553600.0,166995440605.39288,-59461070563.693,8954.900007164131,25750.89793084388
8596800.0,168510030582.76132,-54999734741.05336,8265.802296059157,25990.578772648278
8640000.0,169905245620.2141,-50497857489.76852,7570.520497267811,26211.877253781884
8683200.0,171180040057.41293,-45958623257.81715,6869.536667934005,26414.62819008073
8726400.0,172333451784.40915,-41385244462.245575,6163.338080659334,26598.678484210395
8769600.0,173364603130.05038,-36780959390.21405,5452.416952784996,26763.887342002698
8812800.0,174272701703.08328,-32149030062.851402,4737.270164666737,26910.12648468034
8856000.0,175057041184.0455,-27492740062.656944,4018.3989668597437,27037.280356374933
8899200.0,175717002066.02832,-22815392325.291836,3296.308676161436,27145.246326328364
8942400.0,176252052342.38297,-18120306896.70832,2571.508360492573,27233.934885153478
8985600.0,176661748139.44247,-13410818656.673649,1844.5105126309231,27303.26983451768
9028800.0,176945734292.3348,-8690275009.855953,1115.8307128468816,27353.188469602326
9072000.0,177103744861.97336,-3962033545.751702,385.98728052679644,27383.64175368191
9115200.0,177135603591.32736,770540331.1520483,-344.49908509274144,27394.59448416015
9158400.0,177041224299.0983,5504075799.472508,-1075.1056749178074,27386.02544939519
9201600.0,176820611208.9573,10235199045.65952,-1805.3081505159203,27357.927575643447
9244800.0,176473859212.5367,14960535713.617924,-2534.5809349190195,27310.308063451106
9288000.0,176001154064.4111,19676713377.36854,-3262.3976134279296,27243.1885128244
9331200.0,175402772507.35498,24380364034.777023,-3988.231344094019,27156.605036513974
9374400.0,174679082326.22214,29068126620.26521,-4711.555277511714,27050.608360755778
9417600.0,173830542328.85648,33736649534.30654,-5431.842985513278,26925.263912820363
9460800.0,172857702252.51797,38382593187.39551,-6148.568898314883,26780.651894734838
9504000.0,171761202594.38562,43002632556.072136,-6861.20874962069,26616.86734255668
9547200.0,170541774364.78802,47593459748.4758,-7569.2400291496515,26434.02017059644
9590400.0,169200238761.9059,52151786576.79978,-8272.142442008158,26232.235200007
9633600.0,167737506766.79306,56674347133.91803,-8969.398374290704,26011.652171180576
9676800.0,166154578657.66998,61157900371.36069,-9660.49336425067,25772.425739420978
9720000.0,164452543442.5613,65599232675.72397,-10344.916578344335,25514.725453387713
9763200.0,162632578209.46918,69995160440.51463,-11022.161291413377,25238.735715840758
9806400.0,160695947393.40405,74342532630.34953,-11691.725370234906,24944.655726249333
9849600.0,158644001959.7293,78638233334.35698,-12353.111759633448,24632.69940486571
9892800.0,156478178503.4166,82879184305.5595,-13005.82897031657,24303.09529790509
9936000.0,154199998263.9551,87062347482.95802,-13649.39156756527,23956.086463515345
9979200.0,151811066055.8101,91184727492.98419,-14283.32065988193,23591.930338265556
10022400.0,149313069114.48105,95243374126.94377,-14907.144386672902,23210.898583929622
10065600.0,146707775858.3724,99235384791.03737,-15520.398404019646,22813.276914390946
10108800.0,143997034566.8517,103157906925.51692,-16122.626367572262,22399.364902545778
10152000.0,141182771975.04025,107008140389.51816,-16713.38041158204,21969.47576713618
10195200.0,138266991786.0506,110783339808.09981,-17292.221623075806,21523.93613949881
10238400.0,135251773101.55792,114480816878.02039,-17858.7205101644,21063.085810272012
10281600.0,132139268771.76817,118097942628.79387,-18412.457463470448,20587.27745616171
10324800.0,128931703666.01959,121632149635.58539,-18953.02320965747,20096.87634692495
10368000.0,125631372865.43158,125080934180.53859,-19480.019256042557,19592.260032789625
10411200.0,122240639779.19005,128441858359.16664,-19993.058325279195,19073.818012588585
10454400.0,118761934186.23288,131712552128.49022,-20491.76477910477,18541.951382946496
10497600.0,115197750204.27295,134890715293.66673,-20975.775030159584,17997.07246891762
10540800.0,111550644188.26643,137974119429.92697,-21444.737940899828,17439.604436532525
10584000.0,107823232560.60266,140960609736.7171,-21898.315208647346,16869.980887770365
10627200.0,104018189575.45552,143848106821.03616,-22336.181735842565,16288.645438531623
10670400.0,100138245019.897,146634608407.06116,-22758.025984594995,15696.05128024277
10713600.0,96186181854.52817,149318190969.26392,-23163.550314657205,15092.660725779659
10756800.0,92164833796.53209,151897011286.34436,-23552.47130398361,14478.944740449784
10800000.0,88077082848.19678,154369307913.43628,-23924.520051074327,13855.382458824957
10843200.0,83925856774.09213,156733402570.17966,-24279.4424583469,13222.46068826489
10886400.0,79714126530.21338,158987701442.40234,-24616.999495824417,12580.67340001856
10929600.0,75444903648.52461,161130696395.3081,-24936.967444477603,11930.521208833752
10972800.0,71121237580.44768,163160966096.23123,-25239.13811861018,11272.510842045504
11016000.0,66746213002.94444,165077177045.18768,-25523.319066731645,10607.154599151396
11059200.0,62322947090.934654,166878084511.6282,-25789.33375041856,9934.969802915037
11102400.0,57854586759.87386,168562533375.98022,-26037.021700724807,9256.478243069114
11145600.0,53344305882.3898,170129458874.7522,-26266.23865176271,8572.205613715229
11188800.0,48795302482.93756,171577887248.16412,-26476.856651139762,7882.680945539835
11232000.0,44210795914.485405,172906936289.46265,-26668.764147000224,7188.436033983355
11275200.0,39594024021.283264,174115815795.27634,-26841.866051486282,6490.00486451328
11318400.0,34948240291.7949,175203827916.5659,-26996.083780499714,5787.923036161323
11361600.0,30276711005.891853,176170367409.92493,-27131.35526971184,5082.727184489707
11404800.0,25582712380.413612,177014921789.18817,-27247.634966836275,4374.954405152344
11448000.0,20869527717.19217,177737071377.50558,-27344.893800245925,3665.141679212896
11491200.0,16140444557.622356,178336489260.24072,-27423.119124081677,2953.825301373684
11534400.0,11398751847.830488,178812941139.25153,-27482.314640065943,2241.5403122570956
11577600.0,6647737118.45398,179166285089.30667,-27522.50029629837,1528.819935864624
11620800.0,1890683682.9937768,179396471217.58627,-27543.71216337412,816.1950233180746
11664000.0,-2869132141.3605094,179503541227.40317,-27546.002288226362,104.1935039629193
11707200.0,-7628443786.604952,179487627887.4677,-27529.438526154012,-606.6601551146042
11750400.0,-12383997156.749846,179348954408.1992,-27494.104351552753,-1315.845480137071
11793600.0,-17132553316.94922,179087833726.76077,-27440.098647922205,-2022.8465112680292
11836800.0,-21870891145.37969,178704667702.6637,-27367.535477773996,-2727.1523118813766
11880000.0,-26595809944.42716,178199946225.94757,-27276.543833114574,-3428.2574655643675
11923200.0,-31304132007.85886,177574246240.09793,-27167.26736722261,-4125.662559995213
11966400.0,-35992705140.78422,176828230682.00803,-27039.86410848367,-4818.874656883359
12009600.0,-40658405129.342255,175962647341.4301,-26894.50615708408,-5507.407747209932
12052800.0,-45298138157.19305,174978327642.49075,-26731.379365401768,-6190.7831910572595
12096000.0,-49908843166.0375,173876185349.96472,-26550.683002964102,-6868.530141369583
12139200.0,-54487494157.54114,172657215203.11368,-26352.62940687125,-7540.185951041682
12182400.0,-59031102434.19426,171322491479.99722,-26137.443618608184,-8205.296562788033
12225600.0,-63536718776.80129,169873166495.2551,-25905.363008189564,-8863.416881301862
12268800.0,-68001435556.456184,168310469034.44284,-25656.636886598633,-9514.11112727085
12312000.0,-72422388779.02737,166635702728.07373,-25391.526107494792,-10156.953172873991
12355200.0,-76796760060.34499,164850244368.58304,-25110.30265917383,-10791.526858442023
12398400.0,-81121778530.45285,162955542173.48236,-24813.249247770716,-11417.426290021405
12441600.0,-85394722665.45969,160953113998.01404,-24500.658872696986,-12034.256117639175
12484800.0,-89612922045.69456,158844545500.6477,-24172.834395303285,-12641.631794122526
12528000.0,-93773759039.04321,156631488264.78433,-23830.088101752786,-13239.17981438262
12571200.0,-97874670408.51143,154315657880.04544,-23472.741261082927,-13826.537935126657
12614400.0,-101913148843.23038,151898831986.5289,-23101.123679421533,-14403.355375015452
12657600.0,-105886744412.28467,149382848285.408,-22715.573251308768,-14969.2929953354
12700800.0,-109793065940.9079,146769602519.23486,-22316.435509059123,-15524.023461303612
12744000.0,-113629782308.75072,144061046425.28833,-21904.0631710773,-16067.231384173112
12787200.0,-117394623670.0833,141259185665.27283,-21478.81569001937,-16598.613444351
12830400.0,-121085382595.94719,138366077734.63846,-21041.05880166535,-17117.878495786328
12873600.0,-124699915138.41945,135383829854.74484,-20591.164075342196,-17624.747651926056
12916800.0,-128236141817.29599,132314596851.03714,-20129.508466706986,-18118.954353576686
12960000.0,-131692048529.63956,129160579020.3444,-19656.473873669016,-18600.244419045906
13003200.0,-135065687382.77013,125924019990.34238,-19172.446696196926,-19068.376076972854
13046400.0,-138355177451.40393,122607204574.15178,-18677.817400723114,-19523.119982287237
13089600.0,-141558705459.7675,119212456622.965,-18172.980089822362,-19964.259215766742
13132800.0,-144674526389.62933,115742136879.51202,-17658.332077805564,-20391.58926768839
13176000.0,-147700964015.3004,112198640835.08983,-17134.273472832403,-20804.918006093554
13219200.0,-150636411366.75717,108584396592.78786,-16601.20676610934,-21204.065630207402
13262400.0,-153479331122.137,104901862739.44887,-16059.536428701142,-21588.86460957218
13305600.0,-156228255930.94525,101153526228.8061,-15509.668516446056,-21959.15960946974
13348800.0,-158881788669.39655,97341900278.1383,-14952.010283426263,-22314.807403222345
13392000.0,-161438602629.3878,93469522280.6811,-14386.969804407063,-22655.6767719717
13435200.0,-163897441642.6719,89538951735.93005,-13814.955606620133,-22981.648392544947
13478400.0,-166257120141.86276,85552768199.86409,-13236.376311228518,-23292.614714022606
13521600.0,-168516523159.959,81513569257.01256,-12651.640284773895,-23588.47982362759
13564800.0,-170674606270.12494,77423968516.18147,-12061.155300870025,-23869.159302556367
13608000.0,-172730395467.50946,73286593631.54715,-11465.328212370552,-24134.580072373246
13651200.0,-174682986994.92346,69104084350.71866,-10864.564634204335,-24384.680232586652
13694400.0,-176531547114.22607,64879090591.26325,-10259.268637037487,-24619.408890022416
13737600.0,-178275311825.29755,60614270547.083275,-9649.842451888322,-24838.725980603373
13780800.0,-179913586534.49542,56312288825.92786,-9036.686185789558,-25042.602084137296
13824000.0,-181445745674.50723,51975814619.219284,-8420.197548561355,-25231.018232706407
13867200.0,-182871232277.52054,47607519905.27169,-7800.771590729421,-25403.9657132414
13910400.0,-184189557503.6374,43210077686.8797,-7178.800452594118,-25561.445864851434
13953600.0,-185400300126.45917,38786160264.15642,-6554.673124429703,-25703.469871468857
13996800.0,-186503105977.76263,34338437543.404293,-5928.775217767308,-25830.058550353497
14040000.0,-187497687353.18002,29869575382.708874,-5301.488747691111,-25941.24213698679
14083200.0,-188383822380.78134,25382233974.854603,-4673.191926054397,-26037.06006687019
14126400.0,-189161354354.441,20879066268.073788,-4044.2589655008746,-26117.56075472606
14169600.0,-189830191033.8494,16362716425.054434,-3415.059894156628,-26182.80137158216
14212800.0,-190390303913.00604,11835818320.550373,-2785.960380839518,-26232.847620203243
14256000.0,-190841727459.0042,7300994077.858029,-2157.321570615687,-26267.773509315244
14299200.0,-191184558322.88565,2760852644.347807,-1529.499930516959,-26287.66112704906
14342400.0,-191418954524.31223,-1782011593.8345842,-902.8471052184927,-26292.600414012384
14385600.0,-191545134611.76523,-6325020157.851354,-277.7097824628469,-26282.688936378814
14428800.0,-191563376799.94598,-10865611783.06122,345.570431995239,-26258.031659364857
14472000.0,-191474018086.0118,-15401243686.79728,966.657130159671,-26218.740721445953
14515200.0,-191277453346.2396,-19929392797.177895,1585.2192085251654,-26164.93520964388
14558400.0,-190974134414.66776,-24447556943.15078,2200.930966024712,-26096.740936198716
14601600.0,-190564569145.22095,-28953256006.023823,2813.4721934533895,-26014.290216919766
14644800.0,-190049320458.77875,-33444033032.785923,3422.528254635599,-25917.72165149133
14688000.0,-189429005376.60168,-37917455311.56823,4027.7901596077336,-25807.179905990513
14731200.0,-188704294041.48102,-42371115409.63948,4628.954630092278,-25682.815497856445
14774400.0,-187875908727.9314,-46802632174.36977,5225.724157542331,-25544.784583532346
14817600.0,-186944622842.69675,-51209651697.63448,5817.807054037671,-25393.24874898456
14860800.0,-185911259916.79102,-55589848244.16464,6404.91749631473,-25228.37480328557
14904000.0,-184776692590.24692,-59940925144.381325,6986.775563213312,-25050.334575431592
14947200.0,-183541841590.69644,-64260615652.2806,7563.10726682258,-24859.304714549107
14990400.0,-182207674706.85925,-68546683768.96139,8133.644577607822,-24655.466493629174
15033600.0,-180775205757.96454,-72796925032.4118,8698.125443797871,-24439.00561691315
15076800.0,-179245493560.0862,-77009167274.19028,9256.293805310723,-24210.112031038934
15120000.0,-177619640890.32065,-81181271343.6559,9807.899602492094,-23968.979740042672
15163200.0,-175898793449.6918,-85311131800.4183,10352.698779938271,-23715.806624297336
15206400.0,-174084138825.6189,-89396677575.6906,10890.453285670721,-23450.794263456723
15249600.0,-172176905454.73846,-93435872603.2404,11420.931065925723,-23174.147763460693
15292800.0,-170178361586.82568,-97426716420.64272,11943.906055817493,-22886.075587645806
15336000.0,-168089814250.51553,-101367244741.54614,12459.158166128329,-22586.789391994007
15379200.0,-165912608221.48196,-105255529999.66812,12966.473266473844,-22276.50386454119
15422400.0,-163648124993.68887,-109089681865.23894,13465.643165085792,-21955.43656895733
15465600.0,-161297781754.28717,-112867847734.61548,13956.465585449037,-21623.807792299824
15508800.0,-158863030362.68933,-116588213193.78564,14438.7441400231,-21281.840396932792
15552000.0,-156345356334.3154,-120249002456.4823,14912.288301272438,-20929.759676596157
15595200.0,-153746277829.4645,-123848478777.6232,15376.913370223136,-20567.7932166001
15638400.0,-151067344647.72946,-127384944842.78786,15832.440442757073,-20196.17075811298
15681600.0,-148310137228.33548,-130856743134.43726,16278.696373847979,-19815.124066503253
15724800.0,-145476265656.7494,-134262256275.5744,16715.513739936938,-19424.886803689475
15768000.0,-142567368677.87128,-137599907351.5363,17142.730799638135,-19025.69440444592
15811200.0,-139585112716.08865,-140868160210.59775,17560.191452958734,-18617.783956605617
15854400.0,-136531190902.44142,-144065519744.05786,17967.74519920984,-18201.394085097087
15897600.0,-133407322109.11522,-147190532146.468,18365.247093778667,-17776.764839746007
15940800.0,-130215249991.45253,-150241785156.6486,18752.557703925144,-17344.137586768502
15984000.0,-126956742037.6424,-153217908280.12927,19129.543063759244,-16903.754903878304
16027200.0,-123633588626.22334,-156117572993.63235,19496.074628548686,-16455.86047892636
16070400.0,-120247602091.50797,-158939492932.20657,19852.029228499752,-16000.699011987655
16113600.0,-116800615797.01405,-161682424059.60242,20197.28902214737,-15538.51612080709
16156800.0,-113294483216.96338,-164345164822.46475,20531.74144948398,-15069.55824951306
16200000.0,-109731077025.88733,-166926556288.90393,20855.27918495013,-14594.072580505019
16243200.0,-106112288196.35785,-169425482271.98798,21167.8000904035,-14112.306949418879
16286400.0,-102440025104.84184,-171840869438.68442,21469.207168176443,-13624.509763072141
16329600.0,-98716212645.65894,-174171687404.76053,21759.408514326176,-13130.929920288787
16372800.0,-94942791353.0045,-176416948816.13608,22038.31727217551,-12631.816735502558
16416000.0,-91121716530.9834,-178575709417.16272,22305.851586236,-12127.419865035838
16459200.0,-87254957391.584,-180647068106.28815,22561.934556599575,-11617.989235950397
16502400.0,-83344496200.5079,-182630166979.5441,22806.494193878963,-11103.774977365309
16545600.0,-79392327430.75677,-184524191362.2797,23039.463374771458,-10585.027354136688
16588800.0,-75400456923.86526,-186328369829.54297,23260.779798315205,-10061.99670279352
16632000.0,-71370901058.65721,-188041974215.4956,23470.385942901765,-9534.933369623392
16675200.0,-67305685927.39184,-189664319612.2272,23668.229024103282,-9004.087650801908
